image,label
railwaystation_015.jpg,railwaystation
railwaystation_083.jpg,railwaystation
railwaystation_005.jpg,railwaystation
railwaystation_081.jpg,railwaystation
railwaystation_012.jpg,railwaystation
railwaystation_080.jpg,railwaystation
railwaystation_006.jpg,railwaystation
railwaystation_069.jpg,railwaystation
railwaystation_180.jpg,railwaystation
railwaystation_243.jpg,railwaystation
pond_232.jpg,pond
pond_053.jpg,pond
pond_411.jpg,pond
pond_344.jpg,pond
pond_017.jpg,pond
pond_317.jpg,pond
pond_285.jpg,pond
pond_156.jpg,pond
pond_090.jpg,pond
pond_330.jpg,pond
viaduct_124.jpg,viaduct
viaduct_132.jpg,viaduct
viaduct_113.jpg,viaduct
viaduct_055.jpg,viaduct
viaduct_401.jpg,viaduct
viaduct_068.jpg,viaduct
viaduct_097.jpg,viaduct
viaduct_171.jpg,viaduct
viaduct_215.jpg,viaduct
viaduct_317.jpg,viaduct
bareland_043.jpg,bareland
bareland_150.jpg,bareland
bareland_295.jpg,bareland
bareland_080.jpg,bareland
bareland_026.jpg,bareland
bareland_015.jpg,bareland
bareland_277.jpg,bareland
bareland_037.jpg,bareland
bareland_215.jpg,bareland
bareland_248.jpg,bareland
park_111.jpg,park
park_097.jpg,park
park_259.jpg,park
park_074.jpg,park
park_132.jpg,park
park_134.jpg,park
park_143.jpg,park
park_256.jpg,park
park_115.jpg,park
park_310.jpg,park
farmland_176.jpg,farmland
farmland_350.jpg,farmland
farmland_020.jpg,farmland
farmland_119.jpg,farmland
farmland_330.jpg,farmland
farmland_024.jpg,farmland
farmland_057.jpg,farmland
farmland_208.jpg,farmland
farmland_308.jpg,farmland
farmland_022.jpg,farmland
stadium_283.jpg,stadium
stadium_251.jpg,stadium
stadium_092.jpg,stadium
stadium_220.jpg,stadium
stadium_188.jpg,stadium
stadium_016.jpg,stadium
stadium_170.jpg,stadium
stadium_142.jpg,stadium
stadium_274.jpg,stadium
stadium_225.jpg,stadium
parking_055.jpg,parking
parking_273.jpg,parking
parking_056.jpg,parking
parking_298.jpg,parking
parking_067.jpg,parking
parking_282.jpg,parking
parking_131.jpg,parking
parking_260.jpg,parking
parking_180.jpg,parking
parking_314.jpg,parking
industrial_127.jpg,industrial
industrial_005.jpg,industrial
industrial_156.jpg,industrial
industrial_114.jpg,industrial
industrial_228.jpg,industrial
industrial_299.jpg,industrial
industrial_346.jpg,industrial
industrial_277.jpg,industrial
industrial_003.jpg,industrial
industrial_190.jpg,industrial
mediumresidential_132.jpg,mediumresidential
mediumresidential_065.jpg,mediumresidential
mediumresidential_244.jpg,mediumresidential
mediumresidential_150.jpg,mediumresidential
mediumresidential_260.jpg,mediumresidential
mediumresidential_080.jpg,mediumresidential
mediumresidential_163.jpg,mediumresidential
mediumresidential_201.jpg,mediumresidential
mediumresidential_253.jpg,mediumresidential
mediumresidential_289.jpg,mediumresidential
commercial_035.jpg,commercial
commercial_223.jpg,commercial
commercial_020.jpg,commercial
commercial_257.jpg,commercial
commercial_109.jpg,commercial
commercial_251.jpg,commercial
commercial_254.jpg,commercial
commercial_011.jpg,commercial
commercial_005.jpg,commercial
commercial_187.jpg,commercial
river_062.jpg,river
river_343.jpg,river
river_045.jpg,river
river_226.jpg,river
river_326.jpg,river
river_229.jpg,river
river_351.jpg,river
river_360.jpg,river
river_083.jpg,river
river_402.jpg,river
airport_012.jpg,airport
airport_174.jpg,airport
airport_197.jpg,airport
airport_219.jpg,airport
airport_213.jpg,airport
airport_024.jpg,airport
airport_055.jpg,airport
airport_125.jpg,airport
airport_215.jpg,airport
airport_284.jpg,airport
sparseresidential_174.jpg,sparseresidential
sparseresidential_117.jpg,sparseresidential
sparseresidential_202.jpg,sparseresidential
sparseresidential_265.jpg,sparseresidential
sparseresidential_103.jpg,sparseresidential
sparseresidential_223.jpg,sparseresidential
sparseresidential_046.jpg,sparseresidential
sparseresidential_058.jpg,sparseresidential
sparseresidential_061.jpg,sparseresidential
sparseresidential_022.jpg,sparseresidential
storagetanks_274.jpg,storagetanks
storagetanks_002.jpg,storagetanks
storagetanks_332.jpg,storagetanks
storagetanks_043.jpg,storagetanks
storagetanks_091.jpg,storagetanks
storagetanks_329.jpg,storagetanks
storagetanks_058.jpg,storagetanks
storagetanks_075.jpg,storagetanks
storagetanks_322.jpg,storagetanks
storagetanks_159.jpg,storagetanks
school_189.jpg,school
school_082.jpg,school
school_153.jpg,school
school_125.jpg,school
school_006.jpg,school
school_113.jpg,school
school_156.jpg,school
school_035.jpg,school
school_236.jpg,school
school_003.jpg,school
port_008.jpg,port
port_139.jpg,port
port_110.jpg,port
port_320.jpg,port
port_237.jpg,port
port_033.jpg,port
port_213.jpg,port
port_300.jpg,port
port_015.jpg,port
port_267.jpg,port
meadow_009.jpg,meadow
meadow_270.jpg,meadow
meadow_070.jpg,meadow
meadow_209.jpg,meadow
meadow_040.jpg,meadow
meadow_247.jpg,meadow
meadow_059.jpg,meadow
meadow_237.jpg,meadow
meadow_248.jpg,meadow
meadow_177.jpg,meadow
desert_267.jpg,desert
desert_177.jpg,desert
desert_246.jpg,desert
desert_079.jpg,desert
desert_166.jpg,desert
desert_209.jpg,desert
desert_010.jpg,desert
desert_195.jpg,desert
desert_226.jpg,desert
desert_101.jpg,desert
forest_018.jpg,forest
forest_208.jpg,forest
forest_165.jpg,forest
forest_088.jpg,forest
forest_079.jpg,forest
forest_103.jpg,forest
forest_196.jpg,forest
forest_058.jpg,forest
forest_189.jpg,forest
forest_011.jpg,forest
resort_099.jpg,resort
resort_095.jpg,resort
resort_158.jpg,resort
resort_087.jpg,resort
resort_185.jpg,resort
resort_223.jpg,resort
resort_236.jpg,resort
resort_184.jpg,resort
resort_211.jpg,resort
resort_196.jpg,resort
beach_358.jpg,beach
beach_370.jpg,beach
beach_004.jpg,beach
beach_152.jpg,beach
beach_061.jpg,beach
beach_175.jpg,beach
beach_342.jpg,beach
beach_206.jpg,beach
beach_200.jpg,beach
beach_093.jpg,beach
denseresidential_280.jpg,denseresidential
denseresidential_366.jpg,denseresidential
denseresidential_126.jpg,denseresidential
denseresidential_372.jpg,denseresidential
denseresidential_311.jpg,denseresidential
denseresidential_230.jpg,denseresidential
denseresidential_227.jpg,denseresidential
denseresidential_353.jpg,denseresidential
denseresidential_204.jpg,denseresidential
denseresidential_078.jpg,denseresidential
church_175.jpg,church
church_146.jpg,church
church_148.jpg,church
church_006.jpg,church
church_142.jpg,church
church_068.jpg,church
church_150.jpg,church
church_081.jpg,church
church_129.jpg,church
church_239.jpg,church
square_280.jpg,square
square_320.jpg,square
square_123.jpg,square
square_314.jpg,square
square_083.jpg,square
square_297.jpg,square
square_323.jpg,square
square_135.jpg,square
square_153.jpg,square
square_015.jpg,square
bridge_130.jpg,bridge
bridge_187.jpg,bridge
bridge_269.jpg,bridge
bridge_136.jpg,bridge
bridge_049.jpg,bridge
bridge_014.jpg,bridge
bridge_261.jpg,bridge
bridge_058.jpg,bridge
bridge_101.jpg,bridge
bridge_099.jpg,bridge
center_148.jpg,center
center_222.jpg,center
center_104.jpg,center
center_189.jpg,center
center_154.jpg,center
center_208.jpg,center
center_042.jpg,center
center_139.jpg,center
center_145.jpg,center
center_142.jpg,center
baseballfield_162.jpg,baseballfield
baseballfield_079.jpg,baseballfield
baseballfield_076.jpg,baseballfield
baseballfield_209.jpg,baseballfield
baseballfield_042.jpg,baseballfield
baseballfield_150.jpg,baseballfield
baseballfield_020.jpg,baseballfield
baseballfield_091.jpg,baseballfield
baseballfield_208.jpg,baseballfield
baseballfield_145.jpg,baseballfield
mountain_198.jpg,mountain
mountain_077.jpg,mountain
mountain_139.jpg,mountain
mountain_311.jpg,mountain
mountain_005.jpg,mountain
mountain_209.jpg,mountain
mountain_258.jpg,mountain
mountain_225.jpg,mountain
mountain_016.jpg,mountain
mountain_102.jpg,mountain
playground_279.jpg,playground
playground_336.jpg,playground
playground_121.jpg,playground
playground_021.jpg,playground
playground_204.jpg,playground
playground_340.jpg,playground
playground_221.jpg,playground
playground_208.jpg,playground
playground_106.jpg,playground
playground_275.jpg,playground
