image,label
dense_residential_242.jpg,dense_residential
dense_residential_569.jpg,dense_residential
dense_residential_254.jpg,dense_residential
dense_residential_460.jpg,dense_residential
dense_residential_337.jpg,dense_residential
airplane_380.jpg,airplane
airplane_427.jpg,airplane
airplane_375.jpg,airplane
airplane_391.jpg,airplane
airplane_033.jpg,airplane
lake_593.jpg,lake
lake_555.jpg,lake
lake_285.jpg,lake
lake_190.jpg,lake
lake_033.jpg,lake
harbor_446.jpg,harbor
harbor_574.jpg,harbor
harbor_520.jpg,harbor
harbor_101.jpg,harbor
harbor_254.jpg,harbor
terrace_651.jpg,terrace
terrace_195.jpg,terrace
terrace_556.jpg,terrace
terrace_338.jpg,terrace
terrace_087.jpg,terrace
snowberg_312.jpg,snowberg
snowberg_013.jpg,snowberg
snowberg_404.jpg,snowberg
snowberg_319.jpg,snowberg
snowberg_575.jpg,snowberg
cloud_024.jpg,cloud
cloud_700.jpg,cloud
cloud_663.jpg,cloud
cloud_246.jpg,cloud
cloud_638.jpg,cloud
tennis_court_392.jpg,tennis_court
tennis_court_285.jpg,tennis_court
tennis_court_413.jpg,tennis_court
tennis_court_269.jpg,tennis_court
tennis_court_305.jpg,tennis_court
stadium_666.jpg,stadium
stadium_261.jpg,stadium
stadium_064.jpg,stadium
stadium_671.jpg,stadium
stadium_161.jpg,stadium
ground_track_field_658.jpg,ground_track_field
ground_track_field_049.jpg,ground_track_field
ground_track_field_499.jpg,ground_track_field
ground_track_field_685.jpg,ground_track_field
ground_track_field_167.jpg,ground_track_field
wetland_145.jpg,wetland
wetland_579.jpg,wetland
wetland_079.jpg,wetland
wetland_469.jpg,wetland
wetland_233.jpg,wetland
freeway_008.jpg,freeway
freeway_262.jpg,freeway
freeway_268.jpg,freeway
freeway_403.jpg,freeway
freeway_030.jpg,freeway
railway_station_405.jpg,railway_station
railway_station_375.jpg,railway_station
railway_station_354.jpg,railway_station
railway_station_529.jpg,railway_station
railway_station_162.jpg,railway_station
sea_ice_537.jpg,sea_ice
sea_ice_518.jpg,sea_ice
sea_ice_625.jpg,sea_ice
sea_ice_596.jpg,sea_ice
sea_ice_248.jpg,sea_ice
industrial_area_542.jpg,industrial_area
industrial_area_390.jpg,industrial_area
industrial_area_290.jpg,industrial_area
industrial_area_284.jpg,industrial_area
industrial_area_233.jpg,industrial_area
intersection_376.jpg,intersection
intersection_646.jpg,intersection
intersection_075.jpg,intersection
intersection_597.jpg,intersection
intersection_080.jpg,intersection
basketball_court_396.jpg,basketball_court
basketball_court_055.jpg,basketball_court
basketball_court_624.jpg,basketball_court
basketball_court_157.jpg,basketball_court
basketball_court_228.jpg,basketball_court
island_684.jpg,island
island_514.jpg,island
island_344.jpg,island
island_331.jpg,island
island_502.jpg,island
ship_052.jpg,ship
ship_662.jpg,ship
ship_442.jpg,ship
ship_437.jpg,ship
ship_446.jpg,ship
medium_residential_681.jpg,medium_residential
medium_residential_135.jpg,medium_residential
medium_residential_609.jpg,medium_residential
medium_residential_402.jpg,medium_residential
medium_residential_614.jpg,medium_residential
palace_340.jpg,palace
palace_197.jpg,palace
palace_465.jpg,palace
palace_381.jpg,palace
palace_236.jpg,palace
thermal_power_station_106.jpg,thermal_power_station
thermal_power_station_077.jpg,thermal_power_station
thermal_power_station_224.jpg,thermal_power_station
thermal_power_station_699.jpg,thermal_power_station
thermal_power_station_657.jpg,thermal_power_station
river_189.jpg,river
river_095.jpg,river
river_259.jpg,river
river_538.jpg,river
river_333.jpg,river
airport_367.jpg,airport
airport_290.jpg,airport
airport_201.jpg,airport
airport_683.jpg,airport
airport_441.jpg,airport
roundabout_514.jpg,roundabout
roundabout_235.jpg,roundabout
roundabout_455.jpg,roundabout
roundabout_474.jpg,roundabout
roundabout_654.jpg,roundabout
baseball_diamond_149.jpg,baseball_diamond
baseball_diamond_601.jpg,baseball_diamond
baseball_diamond_163.jpg,baseball_diamond
baseball_diamond_217.jpg,baseball_diamond
baseball_diamond_175.jpg,baseball_diamond
meadow_550.jpg,meadow
meadow_505.jpg,meadow
meadow_115.jpg,meadow
meadow_044.jpg,meadow
meadow_588.jpg,meadow
desert_629.jpg,desert
desert_215.jpg,desert
desert_399.jpg,desert
desert_451.jpg,desert
desert_375.jpg,desert
commercial_area_607.jpg,commercial_area
commercial_area_075.jpg,commercial_area
commercial_area_327.jpg,commercial_area
commercial_area_330.jpg,commercial_area
commercial_area_620.jpg,commercial_area
storage_tank_203.jpg,storage_tank
storage_tank_010.jpg,storage_tank
storage_tank_294.jpg,storage_tank
storage_tank_607.jpg,storage_tank
storage_tank_223.jpg,storage_tank
forest_649.jpg,forest
forest_625.jpg,forest
forest_188.jpg,forest
forest_263.jpg,forest
forest_405.jpg,forest
circular_farmland_410.jpg,circular_farmland
circular_farmland_546.jpg,circular_farmland
circular_farmland_644.jpg,circular_farmland
circular_farmland_700.jpg,circular_farmland
circular_farmland_229.jpg,circular_farmland
beach_455.jpg,beach
beach_608.jpg,beach
beach_298.jpg,beach
beach_342.jpg,beach
beach_337.jpg,beach
parking_lot_206.jpg,parking_lot
parking_lot_241.jpg,parking_lot
parking_lot_512.jpg,parking_lot
parking_lot_549.jpg,parking_lot
parking_lot_271.jpg,parking_lot
railway_086.jpg,railway
railway_536.jpg,railway
railway_700.jpg,railway
railway_404.jpg,railway
railway_297.jpg,railway
church_321.jpg,church
church_641.jpg,church
church_284.jpg,church
church_580.jpg,church
church_603.jpg,church
chaparral_109.jpg,chaparral
chaparral_407.jpg,chaparral
chaparral_276.jpg,chaparral
chaparral_366.jpg,chaparral
chaparral_066.jpg,chaparral
bridge_691.jpg,bridge
bridge_500.jpg,bridge
bridge_032.jpg,bridge
bridge_449.jpg,bridge
bridge_093.jpg,bridge
golf_course_400.jpg,golf_course
golf_course_642.jpg,golf_course
golf_course_639.jpg,golf_course
golf_course_095.jpg,golf_course
golf_course_394.jpg,golf_course
rectangular_farmland_527.jpg,rectangular_farmland
rectangular_farmland_077.jpg,rectangular_farmland
rectangular_farmland_469.jpg,rectangular_farmland
rectangular_farmland_239.jpg,rectangular_farmland
rectangular_farmland_474.jpg,rectangular_farmland
mobile_home_park_503.jpg,mobile_home_park
mobile_home_park_308.jpg,mobile_home_park
mobile_home_park_132.jpg,mobile_home_park
mobile_home_park_694.jpg,mobile_home_park
mobile_home_park_440.jpg,mobile_home_park
mountain_619.jpg,mountain
mountain_612.jpg,mountain
mountain_693.jpg,mountain
mountain_455.jpg,mountain
mountain_162.jpg,mountain
sparse_residential_252.jpg,sparse_residential
sparse_residential_699.jpg,sparse_residential
sparse_residential_183.jpg,sparse_residential
sparse_residential_515.jpg,sparse_residential
sparse_residential_430.jpg,sparse_residential
runway_413.jpg,runway
runway_661.jpg,runway
runway_537.jpg,runway
runway_123.jpg,runway
runway_645.jpg,runway
overpass_272.jpg,overpass
overpass_620.jpg,overpass
overpass_482.jpg,overpass
overpass_113.jpg,overpass
overpass_231.jpg,overpass
